timestamp,service,cpu_usage,memory_usage,disk_io,network_traffic,request_rate,latency_ms,error_rate,db_connections,restart_count,failure_type
2026-01-06 05:00:00,payment-service,43.29,60.94,54.93,434.58,500.77,147.29,0.15,45.58,0,normal
2026-01-06 05:00:00,notification-service,24.16,49.4,55.1,296.56,267.96,100.36,0.19,26.43,0,normal
2026-01-06 05:00:00,database,47.14,70.61,57.36,621.99,697.9,82.07,0.13,73.19,0,normal
2026-01-06 05:05:00,api-gateway,39.36,57.7,42.13,711.37,602.02,138.99,0.16,27.93,0,normal
2026-01-06 05:05:00,user-service,30.89,52.59,54.67,295.8,324.86,111.91,0.29,27.53,0,normal
2026-01-06 05:05:00,payment-service,51.99,63.94,67.35,446.86,464.76,147.46,0.23,47.68,0,normal
2026-01-06 05:05:00,notification-service,22.43,48.49,52.47,240.36,277.05,97.95,0.2,24.21,0,normal
2026-01-06 05:05:00,database,46.78,63.64,52.19,780.19,781.46,112.71,0.18,66.5,0,normal
2026-01-06 05:10:00,api-gateway,35.67,54.31,55.44,473.82,506.47,112.26,0.22,33.11,0,normal
2026-01-06 05:10:00,user-service,29.39,50.38,60.98,371.09,346.25,110.4,0.2,22.19,0,normal
2026-01-06 05:10:00,payment-service,44.51,60.9,59.5,409.66,472.3,151.57,0.31,48.21,0,normal
2026-01-06 05:10:00,notification-service,27.02,50.78,47.66,260.08,293.28,101.73,0.25,21.09,0,normal
2026-01-06 05:10:00,database,45.67,64.86,49.87,868.46,729.02,98.73,0.16,63.49,0,normal
2026-01-06 05:15:00,api-gateway,40.88,58.98,45.61,610.24,589.09,156.97,0.14,25.73,0,normal
2026-01-06 05:15:00,user-service,29.17,53.62,61.69,352.24,366.96,121.28,0.18,32.93,0,normal
2026-01-06 05:15:00,payment-service,51.43,57.39,45.73,440.83,476.28,155.69,0.24,45.73,0,normal
2026-01-06 05:15:00,notification-service,24.65,43.2,48.89,335.13,292.67,100.73,0.16,21.92,0,normal
2026-01-06 05:15:00,database,50.67,69.26,36.09,591.35,652.66,83.95,0.06,67.3,0,normal
2026-01-06 05:20:00,api-gateway,41.45,52.11,44.33,515.02,607.33,161.63,0.2,25.31,0,normal
2026-01-06 05:20:00,user-service,34.87,43.85,59.92,432.28,369.45,107.47,0.19,31.29,0,normal
2026-01-06 05:20:00,payment-service,43.6,59.59,49.52,604.6,529.36,168.83,0.26,51.74,0,normal
2026-01-06 05:20:00,notification-service,24.19,45.44,44.89,302.26,272.53,107.79,0.12,17.38,0,normal
2026-01-06 05:20:00,database,51.19,66.4,50.63,639.31,761.54,92.56,0.13,69.27,0,normal
2026-01-06 05:25:00,api-gateway,42.47,53.79,31.35,533.23,599.41,135.83,0.26,27.77,0,normal
2026-01-06 05:25:00,user-service,34.29,51.28,52.27,307.9,321.73,98.82,0.17,32.44,0,normal
2026-01-06 05:25:00,payment-service,37.79,61.22,28.76,389.43,443.51,154.63,0.16,45.06,0,normal
2026-01-06 05:25:00,notification-service,16.67,46.88,58.86,250.87,253.94,90.31,0.27,25.72,0,normal
2026-01-06 05:25:00,database,40.79,66.0,63.4,538.11,643.21,84.72,0.17,64.1,0,normal
2026-01-06 05:30:00,api-gateway,37.12,59.97,60.19,722.68,626.09,127.08,0.22,31.36,0,normal
2026-01-06 05:30:00,user-service,29.73,48.87,34.14,280.08,312.63,121.56,0.17,33.25,0,normal
2026-01-06 05:30:00,payment-service,43.27,59.21,49.34,501.12,530.85,179.21,0.19,41.72,0,normal
2026-01-06 05:30:00,notification-service,22.8,48.59,56.38,300.27,264.07,89.84,0.19,21.22,0,normal
2026-01-06 05:30:00,database,48.15,68.58,38.65,618.52,683.62,109.8,0.18,61.64,0,normal
2026-01-06 05:35:00,api-gateway,34.33,54.88,57.34,569.08,619.94,135.66,0.21,20.84,0,normal
2026-01-06 05:35:00,user-service,24.07,49.05,49.11,319.12,316.5,109.81,0.19,26.07,0,normal
2026-01-06 05:35:00,payment-service,40.6,57.64,33.93,536.9,485.52,178.96,0.19,49.82,0,normal
2026-01-06 05:35:00,notification-service,24.79,49.07,35.83,251.9,271.01,95.05,0.17,20.32,0,normal
2026-01-06 05:35:00,database,55.6,65.45,45.7,755.6,742.64,104.64,0.21,67.41,0,normal
2026-01-06 05:40:00,api-gateway,42.86,58.94,55.4,582.88,604.79,132.71,0.25,25.49,0,normal
2026-01-06 05:40:00,user-service,22.91,47.22,46.75,306.23,373.85,129.22,0.18,35.01,0,normal
2026-01-06 05:40:00,payment-service,42.28,64.13,50.53,482.05,503.6,156.18,0.22,48.51,0,normal
2026-01-06 05:40:00,notification-service,22.46,51.42,37.78,307.75,305.32,90.44,0.21,18.94,0,normal
2026-01-06 05:40:00,database,49.9,65.61,59.02,612.17,652.59,96.51,0.26,62.41,0,normal
2026-01-06 05:45:00,api-gateway,41.46,61.57,54.3,677.51,608.4,124.99,0.19,23.16,0,normal
2026-01-06 05:45:00,user-service,32.15,55.59,57.77,324.82,380.11,97.48,0.15,31.14,0,normal
2026-01-06 05:45:00,payment-service,45.72,59.05,61.6,557.08,545.06,170.08,0.17,42.85,0,normal
2026-01-06 05:45:00,notification-service,22.8,53.01,24.98,264.84,311.32,97.06,0.24,24.21,0,normal
2026-01-06 05:45:00,database,46.63,62.5,53.62,939.73,788.87,107.26,0.22,69.05,0,normal
2026-01-06 05:50:00,api-gateway,36.62,54.8,52.29,501.28,623.95,142.48,0.2,29.4,0,normal
2026-01-06 05:50:00,user-service,28.82,47.53,31.11,331.64,346.82,111.55,0.19,30.94,0,normal
2026-01-06 05:50:00,payment-service,48.89,61.34,69.09,586.86,517.49,151.83,0.14,46.93,0,normal
2026-01-06 05:50:00,notification-service,23.1,44.73,44.92,232.73,272.25,87.1,0.2,21.54,0,normal
2026-01-06 05:50:00,database,38.53,62.95,52.96,755.47,725.36,88.37,0.18,67.42,0,normal
2026-01-06 05:55:00,api-gateway,39.98,63.83,59.4,567.2,619.45,129.77,0.16,27.75,0,normal
2026-01-06 05:55:00,user-service,29.66,50.7,55.33,269.55,288.23,102.01,0.13,29.93,0,normal
2026-01-06 05:55:00,payment-service,42.68,62.21,59.73,438.31,475.98,166.6,0.3,43.03,0,normal
2026-01-06 05:55:00,notification-service,20.96,45.63,61.84,241.59,257.83,107.79,0.23,19.26,0,normal
2026-01-06 05:55:00,database,50.94,62.47,42.29,773.21,736.42,107.62,0.17,73.05,0,normal
2026-01-06 06:00:00,api-gateway,47.46,56.99,43.53,796.89,675.85,140.68,0.18,25.26,0,normal
2026-01-06 06:00:00,user-service,26.68,46.59,51.13,384.64,327.89,110.4,0.13,29.46,0,normal
2026-01-06 06:00:00,payment-service,44.85,60.68,52.8,608.52,523.22,176.51,0.23,50.29,0,normal
2026-01-06 06:00:00,notification-service,27.63,43.44,82.9,270.21,279.8,99.59,0.21,23.36,0,normal
2026-01-06 06:00:00,database,50.27,70.85,44.23,620.07,608.3,95.48,0.15,64.77,0,normal
2026-01-06 06:05:00,api-gateway,41.57,49.31,54.76,597.72,628.34,126.69,0.09,29.43,0,normal
2026-01-06 06:05:00,user-service,25.66,48.51,52.2,410.74,345.22,105.34,0.11,29.63,0,normal
2026-01-06 06:05:00,payment-service,49.15,61.15,67.78,528.35,514.51,169.86,0.16,49.51,0,normal
2026-01-06 06:05:00,notification-service,19.16,49.22,52.1,344.83,289.34,105.13,0.21,23.06,0,normal
2026-01-06 06:05:00,database,51.12,61.57,49.12,837.8,782.37,79.57,0.12,71.13,0,normal
2026-01-06 06:10:00,api-gateway,38.75,55.01,48.1,618.9,613.71,140.08,0.23,24.05,0,normal
2026-01-06 06:10:00,user-service,29.97,49.54,51.97,475.23,415.05,111.4,0.19,32.0,0,normal
2026-01-06 06:10:00,payment-service,49.3,62.52,53.23,546.85,469.92,155.44,0.23,42.26,0,normal
2026-01-06 06:10:00,notification-service,19.81,44.47,67.89,288.2,291.42,106.29,0.27,24.44,0,normal
2026-01-06 06:10:00,database,43.29,66.31,57.02,648.49,732.91,96.95,0.19,66.98,0,normal
2026-01-06 06:15:00,api-gateway,37.09,51.59,54.11,643.26,661.78,135.72,0.24,26.77,0,normal
2026-01-06 06:15:00,user-service,29.53,55.6,37.69,419.65,361.04,117.73,0.24,31.81,0,normal
2026-01-06 06:15:00,payment-service,39.7,61.49,46.64,493.76,482.32,144.79,0.18,48.87,0,normal
2026-01-06 06:15:00,notification-service,25.25,45.86,57.48,305.49,308.18,103.68,0.2,18.37,0,normal
2026-01-06 06:15:00,database,48.45,67.48,36.81,706.04,692.34,106.58,0.22,70.46,0,normal
2026-01-06 06:20:00,api-gateway,30.6,49.66,45.94,751.78,633.2,125.2,0.31,30.88,0,normal
2026-01-06 06:20:00,user-service,29.93,43.99,63.77,300.61,351.33,123.19,0.16,31.45,0,normal
2026-01-06 06:20:00,payment-service,40.56,56.19,38.5,408.33,442.92,152.49,0.23,42.86,0,normal
2026-01-06 06:20:00,notification-service,28.21,41.72,41.75,262.44,278.95,109.39,0.12,21.08,0,normal
2026-01-06 06:20:00,database,43.25,63.7,47.56,623.71,664.08,86.2,0.26,64.3,0,normal
2026-01-06 06:25:00,api-gateway,33.82,57.26,74.73,599.41,621.81,139.58,0.28,26.61,0,normal
2026-01-06 06:25:00,user-service,29.15,46.27,46.83,329.99,357.78,122.03,0.18,37.2,0,normal
2026-01-06 06:25:00,payment-service,43.74,63.05,54.32,526.32,490.8,167.46,0.09,49.3,0,normal
2026-01-06 06:25:00,notification-service,29.51,49.48,51.21,285.07,314.89,99.49,0.18,23.51,0,normal
2026-01-06 06:25:00,database,44.76,65.16,55.61,679.9,787.59,89.67,0.15,62.89,0,normal
2026-01-06 06:30:00,api-gateway,42.84,56.7,70.55,730.39,701.98,137.93,0.2,28.45,0,normal
2026-01-06 06:30:00,user-service,29.15,46.49,54.85,379.06,318.32,126.18,0.23,24.32,0,normal
2026-01-06 06:30:00,payment-service,46.98,56.81,52.03,432.15,420.7,149.18,0.12,43.08,0,normal
2026-01-06 06:30:00,notification-service,20.69,44.77,66.92,284.93,267.04,104.34,0.18,19.01,0,normal
2026-01-06 06:30:00,database,50.96,67.99,27.39,681.96,752.37,103.49,0.34,65.21,0,normal
2026-01-06 06:35:00,api-gateway,39.21,54.57,55.29,532.33,591.11,124.6,0.22,27.08,0,normal
2026-01-06 06:35:00,user-service,34.6,49.09,50.37,376.67,346.77,118.55,0.25,33.85,0,normal
2026-01-06 06:35:00,payment-service,44.45,56.36,57.33,397.9,479.97,174.58,0.31,43.6,0,normal
2026-01-06 06:35:00,notification-service,19.58,44.98,54.32,267.68,283.18,90.74,0.23,24.97,0,normal
2026-01-06 06:35:00,database,45.57,66.3,48.11,790.66,668.15,105.87,0.26,66.85,0,normal
2026-01-06 06:40:00,api-gateway,35.32,53.43,71.84,651.16,651.26,130.68,0.21,24.73,0,normal
2026-01-06 06:40:00,user-service,32.84,51.88,32.07,320.92,336.01,115.13,0.2,34.87,0,normal
2026-01-06 06:40:00,payment-service,37.86,60.19,44.11,582.34,495.7,161.23,0.19,46.62,0,normal
2026-01-06 06:40:00,notification-service,23.38,43.14,67.45,261.77,281.51,93.85,0.14,12.83,0,normal
2026-01-06 06:40:00,database,55.05,62.16,65.35,845.45,730.12,94.17,0.16,67.36,0,normal
2026-01-06 06:45:00,api-gateway,37.74,55.83,53.14,640.22,682.38,141.47,0.22,30.74,0,normal
2026-01-06 06:45:00,user-service,22.36,47.02,56.27,331.83,359.23,101.08,0.16,35.28,0,normal
2026-01-06 06:45:00,payment-service,42.42,62.64,40.35,491.2,566.02,162.97,0.26,46.25,0,normal
2026-01-06 06:45:00,notification-service,23.1,46.41,46.14,313.45,269.58,110.75,0.11,15.95,0,normal
2026-01-06 06:45:00,database,50.57,63.4,61.74,696.49,644.26,91.82,0.19,65.67,0,normal
2026-01-06 06:50:00,api-gateway,36.33,56.46,62.7,570.09,643.89,139.4,0.19,29.82,0,normal
2026-01-06 06:50:00,user-service,31.69,47.7,35.85,322.94,357.49,127.88,0.17,35.54,0,normal
2026-01-06 06:50:00,payment-service,40.61,64.4,36.8,457.14,507.14,170.58,0.23,43.7,0,normal
2026-01-06 06:50:00,notification-service,27.94,38.7,40.46,286.03,280.07,105.53,0.22,21.54,0,normal
2026-01-06 06:50:00,database,52.39,67.29,52.57,769.04,677.19,88.78,0.16,68.93,0,normal
2026-01-06 06:55:00,api-gateway,38.82,59.46,41.58,508.3,620.49,127.92,0.24,26.73,0,normal
2026-01-06 06:55:00,user-service,25.78,49.23,56.13,283.21,321.82,113.42,0.26,27.71,0,normal
2026-01-06 06:55:00,payment-service,43.59,57.76,40.84,436.92,487.02,161.75,0.29,46.34,0,normal
2026-01-06 06:55:00,notification-service,27.54,44.96,61.83,260.17,273.52,111.19,0.22,23.99,0,normal
2026-01-06 06:55:00,database,53.77,63.34,43.44,829.64,705.02,102.15,0.21,64.17,0,normal
2026-01-06 07:00:00,api-gateway,40.25,60.3,68.03,727.85,796.9,140.97,0.2,20.76,0,normal
2026-01-06 07:00:00,user-service,28.28,50.11,31.39,545.29,506.84,99.66,0.26,33.52,0,normal
2026-01-06 07:00:00,payment-service,44.71,60.57,51.79,759.2,749.03,161.32,0.22,48.0,0,normal
2026-01-06 07:00:00,notification-service,30.59,44.6,28.64,398.95,405.72,99.73,0.3,27.69,0,normal
2026-01-06 07:00:00,database,53.56,67.39,38.98,1064.78,1010.24,91.5,0.26,70.43,0,normal
2026-01-06 07:05:00,api-gateway,47.97,53.56,57.98,917.97,877.86,119.08,0.23,32.8,0,normal
2026-01-06 07:05:00,user-service,27.49,46.85,47.28,390.13,472.74,123.64,0.17,35.7,0,normal
2026-01-06 07:05:00,payment-service,57.93,56.14,57.18,767.19,670.8,172.55,0.2,56.47,0,normal
2026-01-06 07:05:00,notification-service,23.09,45.78,41.01,370.86,403.22,97.25,0.21,23.87,0,normal
2026-01-06 07:05:00,database,52.14,66.52,42.34,1067.54,1023.94,124.79,0.17,72.83,0,normal
2026-01-06 07:10:00,api-gateway,43.01,55.62,65.05,1012.61,992.19,136.71,0.28,30.17,0,normal
2026-01-06 07:10:00,user-service,40.36,49.88,52.64,540.41,458.74,123.59,0.22,31.34,0,normal
2026-01-06 07:10:00,payment-service,51.34,65.25,48.01,599.93,601.39,167.48,0.15,45.47,0,normal
2026-01-06 07:10:00,notification-service,34.27,45.53,69.74,376.83,413.5,108.98,0.13,24.44,0,normal
2026-01-06 07:10:00,database,54.65,65.16,36.5,965.95,1022.27,97.7,0.19,70.14,0,normal
2026-01-06 07:15:00,api-gateway,47.21,56.37,40.77,795.84,832.88,148.16,0.28,28.74,0,normal
2026-01-06 07:15:00,user-service,34.89,49.51,45.52,471.01,505.68,127.88,0.04,35.82,0,normal
2026-01-06 07:15:00,payment-service,50.37,59.52,57.64,633.6,711.27,187.63,0.18,48.7,0,normal
2026-01-06 07:15:00,notification-service,32.64,40.74,77.34,484.85,417.01,124.84,0.22,22.84,0,normal
2026-01-06 07:15:00,database,59.81,66.6,39.26,1042.84,979.08,90.49,0.16,70.04,0,normal
2026-01-06 07:20:00,api-gateway,42.09,54.29,45.47,819.96,903.74,131.21,0.09,25.76,0,normal
2026-01-06 07:20:00,user-service,37.04,50.49,60.11,474.43,505.7,129.14,0.2,35.96,0,normal
2026-01-06 07:20:00,payment-service,52.18,64.16,50.22,656.38,697.12,167.33,0.21,48.92,0,normal
2026-01-06 07:20:00,notification-service,32.81,47.75,29.71,400.11,408.65,108.41,0.22,27.17,0,normal
2026-01-06 07:20:00,database,59.14,64.35,42.14,918.74,1064.26,111.05,0.13,73.34,0,normal
2026-01-06 07:25:00,api-gateway,41.45,52.51,50.31,1106.9,924.19,142.55,0.18,35.19,0,normal
2026-01-06 07:25:00,user-service,40.0,50.56,41.06,460.79,494.66,115.63,0.22,40.83,0,normal
2026-01-06 07:25:00,payment-service,50.0,58.18,62.05,855.01,716.1,166.04,0.23,51.06,0,normal
2026-01-06 07:25:00,notification-service,26.09,42.61,48.53,463.99,407.04,106.93,0.26,25.68,0,normal
2026-01-06 07:25:00,database,54.19,60.24,54.46,947.92,1041.37,96.23,0.33,75.41,0,normal
2026-01-06 07:30:00,api-gateway,43.04,59.21,49.17,939.33,826.38,147.0,0.2,36.37,0,normal
2026-01-06 07:30:00,user-service,34.48,48.08,47.91,409.28,500.25,123.19,0.17,32.72,0,normal
2026-01-06 07:30:00,payment-service,45.36,58.0,50.66,787.32,725.85,174.64,0.15,51.18,0,normal
2026-01-06 07:30:00,notification-service,26.34,45.52,53.1,485.4,411.43,101.17,0.27,23.73,0,normal
2026-01-06 07:30:00,database,60.02,69.83,47.02,1024.89,946.77,98.59,0.2,70.61,0,normal
2026-01-06 07:35:00,api-gateway,41.83,55.31,61.9,934.02,832.9,145.61,0.23,30.75,0,normal
2026-01-06 07:35:00,user-service,41.97,52.5,58.63,493.14,453.26,116.33,0.18,32.47,0,normal
2026-01-06 07:35:00,payment-service,55.9,66.33,57.74,732.64,630.86,186.8,0.35,47.81,0,normal
2026-01-06 07:35:00,notification-service,34.32,48.58,53.3,336.11,404.64,114.99,0.26,28.39,0,normal
2026-01-06 07:35:00,database,54.37,63.8,45.69,962.26,969.81,107.04,0.22,71.25,0,normal
2026-01-06 07:40:00,api-gateway,36.49,58.93,31.16,817.41,870.28,139.81,0.16,29.95,0,normal
2026-01-06 07:40:00,user-service,34.43,50.79,68.02,502.78,479.53,114.34,0.21,25.43,0,normal
2026-01-06 07:40:00,payment-service,47.13,55.46,53.95,666.34,754.29,169.69,0.23,52.46,0,normal
2026-01-06 07:40:00,notification-service,34.14,43.97,46.86,475.57,445.84,99.13,0.11,32.29,0,normal
2026-01-06 07:40:00,database,38.37,61.46,38.7,896.82,963.9,93.37,0.14,68.11,0,normal
2026-01-06 07:45:00,api-gateway,45.66,54.92,30.31,841.24,956.77,138.58,0.27,29.03,0,normal
2026-01-06 07:45:00,user-service,39.06,51.74,54.29,442.36,534.99,125.48,0.27,34.75,0,normal
2026-01-06 07:45:00,payment-service,54.5,59.05,48.37,647.19,671.85,164.07,0.19,49.47,0,normal
2026-01-06 07:45:00,notification-service,35.11,42.64,62.19,499.18,420.81,125.84,0.17,28.41,0,normal
2026-01-06 07:45:00,database,60.18,62.82,49.78,836.16,938.41,93.0,0.13,68.22,0,normal
2026-01-06 07:50:00,api-gateway,54.09,55.62,63.33,795.35,911.29,142.97,0.17,34.75,0,normal
2026-01-06 07:50:00,user-service,32.65,48.71,51.03,524.05,489.39,113.23,0.28,36.97,0,normal
2026-01-06 07:50:00,payment-service,52.99,57.49,62.15,727.36,707.75,185.4,0.12,50.68,0,normal
2026-01-06 07:50:00,notification-service,37.4,49.31,68.94,413.54,414.35,103.98,0.23,27.45,0,normal
2026-01-06 07:50:00,database,56.24,64.88,50.15,805.76,913.62,106.81,0.26,69.73,0,normal
2026-01-06 07:55:00,api-gateway,46.1,56.02,65.13,1043.88,934.84,151.91,0.15,29.39,0,normal
2026-01-06 07:55:00,user-service,33.64,53.09,58.24,518.48,493.23,120.64,0.15,35.41,0,normal
2026-01-06 07:55:00,payment-service,49.89,62.12,66.95,632.94,730.0,173.71,0.19,53.15,0,normal
2026-01-06 07:55:00,notification-service,27.21,48.24,30.13,451.36,406.5,90.56,0.23,27.57,0,normal
2026-01-06 07:55:00,database,57.68,64.61,37.08,1145.49,1005.18,105.57,0.17,72.21,0,normal
2026-01-06 08:00:00,api-gateway,43.34,59.0,45.27,889.71,958.4,167.34,0.23,33.44,0,normal
2026-01-06 08:00:00,user-service,35.29,53.63,56.61,494.06,546.43,108.46,0.18,38.54,0,normal
2026-01-06 08:00:00,payment-service,52.05,59.11,48.78,555.14,686.65,161.71,0.26,46.96,0,normal
2026-01-06 08:00:00,notification-service,31.13,44.98,43.44,411.25,360.85,102.84,0.24,30.24,0,normal
2026-01-06 08:00:00,database,55.1,64.24,48.04,1022.74,980.46,108.11,0.18,65.94,0,normal
2026-01-06 08:05:00,api-gateway,45.36,58.94,52.76,1070.72,962.76,141.32,0.23,30.05,0,normal
2026-01-06 08:05:00,user-service,31.76,47.57,55.07,479.4,478.76,116.17,0.21,35.9,0,normal
2026-01-06 08:05:00,payment-service,56.45,62.13,50.73,899.51,775.61,178.68,0.21,53.99,0,normal
2026-01-06 08:05:00,notification-service,37.93,49.59,52.05,450.84,389.44,119.14,0.22,26.79,0,normal
2026-01-06 08:05:00,database,52.15,66.91,54.82,899.87,1039.38,107.14,0.24,78.04,0,normal
2026-01-06 08:10:00,api-gateway,49.27,55.41,69.51,847.0,851.28,136.9,0.13,28.55,0,normal
2026-01-06 08:10:00,user-service,38.74,51.74,59.5,501.08,508.12,110.29,0.21,38.36,0,normal
2026-01-06 08:10:00,payment-service,60.68,58.59,45.05,774.44,679.1,184.52,0.24,51.86,0,normal
2026-01-06 08:10:00,notification-service,24.07,43.23,57.0,322.95,394.53,103.85,0.24,23.36,0,normal
2026-01-06 08:10:00,database,55.56,58.45,53.41,1107.03,945.05,98.84,0.23,69.69,0,normal
2026-01-06 08:15:00,api-gateway,41.07,54.01,55.71,675.09,842.49,149.21,0.15,33.26,0,normal
2026-01-06 08:15:00,user-service,27.16,55.32,51.47,462.33,475.59,122.18,0.18,33.14,0,normal
2026-01-06 08:15:00,payment-service,52.08,55.69,55.46,670.5,736.44,182.15,0.23,53.88,0,normal
2026-01-06 08:15:00,notification-service,31.14,45.46,57.07,456.82,389.21,131.38,0.26,24.25,0,normal
2026-01-06 08:15:00,database,54.93,63.37,53.73,799.79,994.14,94.86,0.16,67.69,0,normal
2026-01-06 08:20:00,api-gateway,50.37,55.29,64.94,1031.06,937.61,149.97,0.23,30.84,0,normal
2026-01-06 08:20:00,user-service,30.07,45.58,50.21,377.0,461.15,111.09,0.22,40.68,0,normal
2026-01-06 08:20:00,payment-service,50.88,57.8,69.86,814.27,721.9,163.91,0.19,48.41,0,normal
2026-01-06 08:20:00,notification-service,29.58,42.85,53.57,429.42,416.46,117.64,0.18,27.58,0,normal
2026-01-06 08:20:00,database,52.79,66.47,49.46,865.99,986.08,92.65,0.22,67.35,0,normal
2026-01-06 08:25:00,api-gateway,47.71,51.87,36.7,754.73,868.48,135.33,0.17,31.29,0,normal
2026-01-06 08:25:00,user-service,31.48,56.56,36.09,528.96,503.07,126.36,0.2,34.96,0,normal
2026-01-06 08:25:00,payment-service,52.64,67.16,62.86,714.97,658.03,158.58,0.22,43.65,0,normal
2026-01-06 08:25:00,notification-service,29.02,45.28,45.66,332.92,409.02,105.98,0.21,26.11,0,normal
2026-01-06 08:25:00,database,53.54,65.84,55.95,802.95,902.65,99.82,0.19,68.95,0,normal
2026-01-06 08:30:00,api-gateway,40.56,52.34,58.09,759.71,937.21,147.89,0.14,28.12,0,normal
2026-01-06 08:30:00,user-service,38.78,51.08,49.5,420.4,496.76,110.9,0.24,37.06,0,normal
2026-01-06 08:30:00,payment-service,48.64,62.57,57.83,661.4,710.41,161.34,0.13,49.21,0,normal
2026-01-06 08:30:00,notification-service,29.83,44.78,60.98,487.39,424.51,110.66,0.15,29.38,0,normal
2026-01-06 08:30:00,database,62.5,59.9,54.08,1034.21,1054.27,100.16,0.16,70.26,0,normal
2026-01-06 08:35:00,api-gateway,37.81,48.04,51.36,954.28,950.43,135.53,0.27,31.66,0,normal
2026-01-06 08:35:00,user-service,35.77,44.69,56.43,428.21,512.41,127.92,0.17,35.28,0,normal
2026-01-06 08:35:00,payment-service,51.15,61.12,57.97,571.34,670.33,164.08,0.26,50.03,0,normal
2026-01-06 08:35:00,notification-service,39.47,40.75,44.39,467.15,391.36,108.27,0.21,25.6,0,normal
2026-01-06 08:35:00,database,49.88,63.04,59.15,905.44,1061.61,99.87,0.16,70.87,0,normal
2026-01-06 08:40:00,api-gateway,40.6,57.0,68.14,799.78,921.97,139.48,0.18,33.44,0,normal
2026-01-06 08:40:00,user-service,33.74,50.57,34.44,582.86,510.26,116.96,0.19,40.95,0,normal
2026-01-06 08:40:00,payment-service,48.77,66.72,45.99,823.75,689.7,175.79,0.17,45.08,0,normal
2026-01-06 08:40:00,notification-service,38.36,47.41,43.67,422.06,385.58,108.94,0.3,25.35,0,normal
2026-01-06 08:40:00,database,56.22,64.43,70.63,1033.76,1018.44,130.53,0.33,70.76,0,normal
2026-01-06 08:45:00,api-gateway,42.5,52.92,77.58,890.52,920.77,137.2,0.2,36.75,0,normal
2026-01-06 08:45:00,user-service,34.79,50.21,46.37,438.21,471.29,123.3,0.15,37.44,0,normal
2026-01-06 08:45:00,payment-service,44.22,59.06,51.81,724.22,723.75,174.17,0.25,54.19,0,normal
2026-01-06 08:45:00,notification-service,39.05,40.76,50.19,422.21,375.02,104.87,0.2,21.77,0,normal
2026-01-06 08:45:00,database,60.39,65.83,49.95,956.15,1008.32,75.94,0.2,74.63,0,normal
2026-01-06 08:50:00,api-gateway,46.31,53.4,46.7,814.25,905.72,140.03,0.23,33.29,0,normal
2026-01-06 08:50:00,user-service,39.86,52.19,58.21,459.79,504.95,113.71,0.29,30.41,0,normal
2026-01-06 08:50:00,payment-service,53.17,58.94,54.6,735.56,662.03,186.7,0.25,49.84,0,normal
2026-01-06 08:50:00,notification-service,30.21,38.93,62.86,377.81,390.98,124.25,0.2,26.64,0,normal
2026-01-06 08:50:00,database,50.01,59.63,46.68,928.99,1022.08,104.71,0.18,75.16,0,normal
2026-01-06 08:55:00,api-gateway,49.5,59.44,39.84,1167.99,1003.87,126.56,0.17,30.4,0,normal
2026-01-06 08:55:00,user-service,36.15,49.56,44.2,441.84,511.09,132.54,0.21,31.4,0,normal
2026-01-06 08:55:00,payment-service,51.14,58.24,61.4,617.6,757.47,169.0,0.22,50.79,0,normal
2026-01-06 08:55:00,notification-service,26.18,49.53,49.24,391.18,421.76,111.35,0.23,26.78,0,normal
2026-01-06 08:55:00,database,57.13,65.03,38.21,1001.87,959.51,97.54,0.22,73.87,0,normal
2026-01-06 09:00:00,api-gateway,44.84,55.9,56.58,972.75,1214.08,138.37,0.25,33.29,0,normal
2026-01-06 09:00:00,user-service,42.22,48.74,34.46,712.58,682.08,124.48,0.25,41.05,0,normal
2026-01-06 09:00:00,payment-service,55.91,63.52,61.49,862.37,909.43,181.31,0.15,54.81,0,normal
2026-01-06 09:00:00,notification-service,39.67,42.42,39.5,491.13,516.01,131.73,0.21,25.6,0,normal
2026-01-06 09:00:00,database,62.56,66.17,52.09,1348.83,1260.42,111.54,0.3,73.6,0,normal
2026-01-06 09:05:00,api-gateway,51.72,57.51,58.75,1280.64,1271.18,150.16,0.22,34.93,0,normal
2026-01-06 09:05:00,user-service,42.31,53.78,56.63,695.57,706.81,140.28,0.23,42.41,0,normal
2026-01-06 09:05:00,payment-service,56.71,58.33,57.77,850.54,929.99,180.96,0.25,52.22,0,normal
2026-01-06 09:05:00,notification-service,44.93,47.42,39.71,489.7,529.43,110.49,0.21,24.18,0,normal
2026-01-06 09:05:00,database,59.08,61.52,40.25,1011.71,1263.27,106.25,0.17,72.76,0,normal
2026-01-06 09:10:00,api-gateway,45.28,49.88,34.81,1332.72,1150.89,142.78,0.14,33.41,0,normal
2026-01-06 09:10:00,user-service,32.81,53.38,44.73,703.23,603.22,119.58,0.14,32.35,0,normal
2026-01-06 09:10:00,payment-service,52.89,60.92,57.12,1071.78,894.49,161.74,0.17,47.94,0,normal
2026-01-06 09:10:00,notification-service,39.44,43.59,58.09,442.1,543.25,117.45,0.23,24.99,0,normal
2026-01-06 09:10:00,database,68.47,62.89,51.56,1166.22,1331.82,104.22,0.15,78.12,0,normal
2026-01-06 09:15:00,api-gateway,49.99,52.86,43.58,1108.6,1141.73,137.42,0.08,33.74,0,normal
2026-01-06 09:15:00,user-service,42.93,50.05,57.28,535.11,645.88,128.18,0.25,36.61,0,normal
